0.08,0.495,0,0
0.08,0.51,0,0
0.08,0.525,0,0
0.08,0.54,0,0
0.08,0.555,0,0
0.08,0.57,0,0
0.08,0.585,0,0
0.08,0.6,0,0
0.08,0.615,0,0
0.08,0.63,0,0
0.08,0.645,0,0
0.08,0.66,0,0
0.08,0.675,0,0
0.08,0.69,0,0
0.08,0.705,0,0
0.08,0.72,0,0
0.08,0.735,0,0
0.08,0.75,0,0
0.08,0.765,0,0
0.08,0.78,0,0
0.08,0.795,0,0
0.08,0.81,0,0
0.08,0.825,0,0
0.08,0.84,0,0
0.08,0.855,0,0
0.08,0.87,0,0
0.08,0.885,0,0
0.08,0.9,0,0
0.08,0.915,0,0
0.08,0.93,0,0
0.08,0.945,0,0
0.08,0.96,0,0
0.08,0.975,0,0
0.08,0.99,0,0
0.08,1.005,0,0
0.08,1.02,0,0
0.08,1.035,0,0
0.08,1.05,0,0
0.08,1.065,0,0
0.08,1.08,0,0
0.08,1.095,0,0
0.08,1.11,0,0
0.08,1.125,0,0
0.08,1.14,0,0
0.08,1.155,0,0
0.08,1.17,0,0
0.08,1.185,0,0
0.08,1.2,0,0
0.08,1.215,0,0
0.08,1.23,0,0
0.08,1.245,0,0
0.08,1.26,0,0
0.08,1.275,0,0
0.08,1.29,0,0
0.08,1.305,0,0
0.08,1.32,0,0
0.08,1.335,0,0
0.08,1.35,0,0
0.08,1.365,0,0
0.08,1.38,0,0
0.08,1.395,0,0
0.08,1.41,0,0
0.08,1.425,0,0
0.08,1.44,0,0
0.08,1.455,0,0
0.08,1.47,0,0
0.08,1.485,0,0
0.08,1.5,0,0
0.08,1.515,0,0
0.08,1.53,0,0
0.08,1.545,0,0
0.08,1.56,0,0
0.08,1.575,0,0
0.08,1.59,0,0
0.08,1.605,0,0
0.08,1.62,0,0
0.08,1.635,0,0
0.08,1.65,0,0
0.08,1.665,0,0
0.08,1.68,0,0
0.08,1.695,0,0
0.08,1.71,0,0
0.08,1.725,0,0
0.08,1.74,0,0
0.08,1.755,0,0
0.08,1.77,0,0
0.08,1.785,0,0
0.08,1.8,0,0
0.08,1.815,0,0
0.08,1.83,0,0
0.08,1.845,0,0
0.08,1.86,0,0
0.08,1.875,0,0
0.08,1.89,0,0
0.08,1.905,0,0
0.08,1.92,0,0
0.08,1.935,0,0
0.08,1.95,0,0
0.08,1.965,0,0
0.08,1.98,0,0
0.08,1.995,0,0
0.08,2.01,0,0
0.08,2.025,0,0
0.08,2.04,0,0
0.08,2.055,0,0
0.08,2.07,0,0
0.08,2.085,0,0
0.08,2.1,0,0
0.08,2.115,0,0
0.08,2.13,0,0
0.08,2.145,0,0
0.08,2.16,0,0
0.08,2.175,0,0
0.08,2.19,0,0
0.08,2.205,0,0
0.08,2.22,0,0
0.08,2.235,0,0
0.08,2.25,0,0
0.08,2.265,0,0
0.08,2.28,0,0
0.08,2.295,0,0
0.08,2.31,0,0
0.08,2.325,0,0
0.08,2.34,0,0
0.08,2.355,0,0
0.08,2.37,0,0
0.08,2.385,0,0
0.08,2.4,0,0
0.08,2.415,0,0
0.08,2.43,0,0
0.08,2.445,0,0
0.08,2.46,0,0
0.08,2.475,0,0
0.08,2.49,0,0
0.08,2.505,0,0
0.08,2.52,0,0
0.08,2.535,0,0
0.08,2.55,0,0
0.08,2.565,0,0
0.08,2.58,0,0
0.08,2.595,0,0
0.08,2.61,0,0
0.08,2.625,0,0
0.08,2.64,0,0
0.08,2.655,0,0
0.08,2.67,0,0
0.08,2.685,0,0
0.08,2.7,0,0
0.08,2.715,0,0
0.08,2.73,0,0
0.08,2.745,0,0
0.08,2.76,0,0
0.08,2.775,0,0
0.08,2.79,0,0
0.08,2.805,0,0
0.08,2.82,0,0
0.08,2.835,0,0
0.08,2.85,0,0
0.08,2.865,0,0
0.08,2.88,0,0
0.08,2.895,0,0
0.08,2.91,0,0
0.08,2.925,0,0
0.08,2.94,0,0
0.08,2.955,0,0
0.08,2.97,0,0
0.08,2.985,0,0
0.08,3,0,0
0.08,3.015,0,0
0.12,0.015,0,0
0.12,0.03,0,0
0.12,0.045,0,0
0.12,0.06,0,0
0.12,0.075,0,0
0.12,0.09,0,0
0.12,0.105,0,0
0.12,0.12,0,0
0.12,0.135,0,0
0.12,0.15,0,0
0.12,0.165,0,0
0.12,0.18,0,0
0.12,0.195,0,0
0.12,0.21,0,0
0.12,0.225,0,0
0.12,0.24,0,0
0.12,0.255,0,0
0.12,0.27,0,0
0.12,0.285,0,0
0.12,0.3,0,0
0.12,0.315,0,0
0.12,0.33,0,0
0.12,0.345,0,0
0.12,0.36,0,0
0.12,0.375,0,0
0.12,0.39,0,0
0.12,0.405,0,0
0.12,0.42,0,0
0.12,0.435,0,0
0.12,0.45,0,0
0.12,0.465,0,0
0.12,0.48,0,0
0.12,0.495,0,0
0.12,0.51,0,0
0.12,0.525,0,0
0.12,0.54,0,0
0.12,0.555,0,0
0.12,0.57,0,0
0.12,0.585,0,0
0.12,0.6,0,0
0.12,0.615,0,0
0.12,0.63,0,0
0.12,0.645,0,0
0.12,0.66,0,0
0.12,0.675,0,0
0.12,0.69,0,0
0.12,0.705,0,0
0.12,0.72,0,0
0.12,0.735,0,0
0.12,0.75,0,0
0.12,0.765,0,0
0.12,0.78,0,0
0.12,0.795,0,0
0.12,0.81,0,0
0.12,0.825,0,0
0.12,0.84,0,0
0.12,0.855,0,0
0.12,0.87,0,0
0.12,0.885,0,0
0.12,0.9,0,0
0.12,0.915,0,0
0.12,0.93,0,0
0.12,0.945,0,0
0.12,0.96,0,0
0.12,0.975,0,0
0.12,0.99,0,0
0.12,1.005,0,0
0.12,1.02,0,0
0.12,1.035,0,0
0.12,1.05,0,0
0.12,1.065,0,0
0.12,1.08,0,0
0.12,1.095,0,0
0.12,1.11,0,0
0.12,1.125,0,0
0.12,1.14,0,0
0.12,1.155,0,0
0.12,1.17,0,0
0.12,1.185,0,0
0.12,1.2,0,0
0.12,1.215,0,0
0.12,1.23,0,0
0.12,1.245,0,0
0.12,1.26,0,0
0.12,1.275,0,0
0.12,1.29,0,0
0.12,1.305,0,0
0.12,1.32,0,0
0.12,1.335,0,0
0.12,1.35,0,0
0.12,1.365,0,0
0.12,1.38,0,0
0.12,1.395,0,0
0.12,1.41,0,0
0.12,1.425,0,0
0.12,1.44,0,0
0.12,1.455,0,0
0.12,1.47,0,0
0.12,1.485,0,0
0.12,1.5,0,0
0.12,1.515,0.732205943134048,0.124816186849847
0.12,1.53,0.547812585583793,0.0618134324951927
0.12,1.545,0.432634193958247,0.0291905580359601
0.12,1.56,0.360438187865864,0.0145852980506223
0.12,1.575,0.312953810871833,0.00829624292427385
0.12,1.59,0.279632363485583,0.00548564734081142
0.12,1.605,0.254661824171203,0.00410174898248149
0.12,1.62,0.234790852618779,0.00334311414735819
0.12,1.635,0.218122415488254,0.00289553549574616
0.12,1.65,0.203497866509595,0.00262295402426679
0.12,1.665,0.190182631851535,0.00245651665926931
0.12,1.68,0.177699330441827,0.00235620323533169
0.12,1.695,0.165734614750707,0.00229656660882714
0.12,1.71,0.154084802323588,0.00226047498870787
0.12,1.725,0.142622977922633,0.00223587454715814
0.12,1.74,0.131278413680046,0.00221396171238936
0.12,1.755,0.120023180045074,0.00218813329165074
0.12,1.77,0.108862936540819,0.002153399005141
0.12,1.785,0.0978300660292613,0.00210607289219525
0.12,1.8,0.0869780046615301,0.00204362818428526
0.12,1.815,0.0763760541766189,0.00196463853349564
0.12,1.83,0.0661042660386175,0.00186875119503709
0.12,1.845,0.0562482198945536,0.0017566530652368
0.12,1.86,0.0468937088171541,0.00163000264807689
0.12,1.875,0.0381214981468215,0.00149131155448354
0.12,1.89,0.030002439867152,0.00134376907281747
0.12,1.905,0.0225932870384597,0.00119101503268721
0.12,1.92,0.0159335426837524,0.00103688008430284
0.12,1.935,0.0100435889698267,0.000885122043644625
0.12,1.95,0.00492420865409964,0.000739185396326211
0.12,1.965,0.000557472456580845,0.00060200486176391
0.12,1.98,-0.00309117648714171,0.000475870280885878
0.12,1.995,-0.00606994069197723,0.000362361809285729
0.12,2.01,-0.00843715373511271,0.000262352067400473
0.12,2.025,-0.0102576039551173,0.000176064446291797
0.12,2.04,-0.0115990307959323,0.000103172039958893
0.12,2.055,-0.0125290477937358,4.2918300422802e-05
0.12,2.07,-0.0131126441503373,-5.75946440120191e-06
0.12,2.085,-0.0134103132619602,-4.4115482115012e-05
0.12,2.1,-0.0134768028685446,-7.34858607224256e-05
0.12,2.115,-0.0133605038452162,-9.51755773959341e-05
0.12,2.13,-0.0131034810989883,-0.000110364148801878
0.12,2.145,-0.012741938234408,-0.000120089078030795
0.12,2.16,-0.0123066131387126,-0.000125338527621685
0.12,2.175,-0.0118226432348772,-0.000127183339096524
0.12,2.19,-0.0113090041453161,-0.000126805655485995
0.12,2.205,-0.0107782824828882,-0.000125336269021485
0.12,2.22,-0.0102376402170858,-0.000123562477434328
0.12,2.235,-0.00969119796917677,-0.000121680992675951
0.12,2.25,-0.0091431756634033,-0.000119256800513174
0.12,2.265,-0.00860060398817993,-0.00011543290926717
0.12,2.28,-0.00807454324511924,-0.000109306458306747
0.12,2.295,-0.00757936944879176,-0.000100317163521839
0.12,2.31,-0.00713043612663487,-8.85071982553443e-05
0.12,2.325,-0.00674093666194365,-7.45856019492281e-05
0.12,2.34,-0.00641889441289314,-5.98194867800922e-05
0.12,2.355,-0.00616494245360843,-4.5832533411616e-05
0.12,2.37,-0.00597114034808391,-3.43943795437442e-05
0.12,2.385,-0.00582076607874234,-2.72410929751692e-05
0.12,2.4,-0.00568896408630526,-2.59097797413273e-05
0.12,2.415,-0.00554429834679779,-3.15355751892753e-05
0.12,2.43,-0.00535148540110696,-4.4568211609188e-05
0.12,2.445,-0.00507565250972738,-6.44189942532944e-05
0.12,2.46,-0.00468821546520238,-8.9130612164612e-05
0.12,2.475,-0.0041738533993825,-0.000115240117514256
0.12,2.49,-0.00353720040583506,-0.000138034298188675
0.12,2.505,-0.00280710377415118,-0.000152326947881757
0.12,2.52,-0.0020361042774364,-0.000153695091345494
0.12,2.535,-0.00129363602654504,-0.000139843966587499
0.12,2.55,-0.000653396907403663,-0.000111577492683251
0.12,2.565,-0.000177707123212457,-7.29412483044668e-05
0.12,2.58,9.70991298574261e-05,-3.0637455700496e-05
0.12,2.595,0.000172028287227952,6.12410957760966e-06
0.12,2.61,9.76321206419628e-05,2.25442808631802e-05
0.12,2.625,0,NaN
0.12,2.64,NaN,NaN
0.12,2.655,NaN,NaN
0.12,2.67,NaN,NaN
0.12,2.685,NaN,NaN
0.12,2.7,NaN,NaN
0.12,2.715,NaN,NaN
0.12,2.73,NaN,NaN
0.12,2.745,NaN,NaN
0.12,2.76,NaN,NaN
0.12,2.775,NaN,NaN
0.12,2.79,NaN,NaN
0.12,2.805,NaN,NaN
0.12,2.82,NaN,NaN
0.12,2.835,NaN,NaN
0.12,2.85,NaN,NaN
0.12,2.865,NaN,NaN
0.12,2.88,NaN,NaN
0.12,2.895,NaN,NaN
0.12,2.91,NaN,NaN
0.12,2.925,NaN,NaN
0.12,2.94,NaN,NaN
0.12,2.955,NaN,NaN
0.12,2.97,NaN,NaN
0.12,2.985,NaN,NaN
0.12,3,NaN,NaN
0.12,3.015,NaN,NaN
0.16,0.015,NaN,NaN
0.16,0.03,NaN,NaN
0.16,0.045,NaN,NaN
0.16,0.06,NaN,NaN
0.16,0.075,NaN,NaN
0.16,0.09,NaN,NaN
0.16,0.105,NaN,NaN
0.16,0.12,NaN,NaN
0.16,0.135,NaN,NaN
0.16,0.15,NaN,NaN
0.16,0.165,NaN,NaN
0.16,0.18,NaN,NaN
0.16,0.195,NaN,NaN
0.16,0.21,NaN,NaN
0.16,0.225,NaN,NaN
0.16,0.24,NaN,NaN
0.16,0.255,NaN,NaN
0.16,0.27,NaN,NaN
0.16,0.285,NaN,NaN
0.16,0.3,NaN,NaN
0.16,0.315,NaN,NaN
0.16,0.33,NaN,NaN
0.16,0.345,NaN,NaN
0.16,0.36,NaN,NaN
0.16,0.375,NaN,NaN
0.16,0.39,NaN,NaN
0.16,0.405,NaN,NaN
0.16,0.42,NaN,NaN
0.16,0.435,NaN,NaN
0.16,0.45,NaN,NaN
0.16,0.465,NaN,NaN
0.16,0.48,NaN,NaN
0.16,0.495,NaN,NaN
0.16,0.51,NaN,NaN
0.16,0.525,NaN,NaN
0.16,0.54,NaN,NaN
0.16,0.555,NaN,NaN
0.16,0.57,NaN,NaN
0.16,0.585,NaN,NaN
0.16,0.6,NaN,NaN
0.16,0.615,NaN,NaN
0.16,0.63,NaN,NaN
0.16,0.645,NaN,NaN
0.16,0.66,NaN,NaN
0.16,0.675,NaN,NaN
0.16,0.69,NaN,NaN
0.16,0.705,NaN,NaN
0.16,0.72,NaN,NaN
0.16,0.735,NaN,NaN
0.16,0.75,NaN,NaN
0.16,0.765,NaN,NaN
0.16,0.78,NaN,NaN
0.16,0.795,NaN,NaN
0.16,0.81,NaN,NaN
0.16,0.825,NaN,NaN
0.16,0.84,NaN,NaN
0.16,0.855,NaN,NaN
0.16,0.87,NaN,NaN
0.16,0.885,NaN,NaN
0.16,0.9,NaN,NaN
0.16,0.915,NaN,NaN
0.16,0.93,NaN,NaN
0.16,0.945,NaN,NaN
0.16,0.96,NaN,NaN
0.16,0.975,NaN,NaN
0.16,0.99,NaN,NaN
0.16,1.005,NaN,NaN
0.16,1.02,NaN,NaN
0.16,1.035,NaN,NaN
0.16,1.05,NaN,NaN
0.16,1.065,NaN,NaN
0.16,1.08,NaN,NaN
0.16,1.095,NaN,NaN
0.16,1.11,NaN,NaN
0.16,1.125,NaN,NaN
0.16,1.14,NaN,NaN
0.16,1.155,NaN,NaN
0.16,1.17,NaN,NaN
0.16,1.185,NaN,NaN
0.16,1.2,NaN,NaN
0.16,1.215,NaN,NaN
0.16,1.23,NaN,NaN
0.16,1.245,NaN,NaN
0.16,1.26,NaN,NaN
0.16,1.275,NaN,NaN
0.16,1.29,NaN,NaN
0.16,1.305,NaN,NaN
0.16,1.32,NaN,NaN
0.16,1.335,NaN,NaN
0.16,1.35,NaN,NaN
0.16,1.365,NaN,NaN
0.16,1.38,NaN,NaN
0.16,1.395,NaN,NaN
0.16,1.41,NaN,NaN
0.16,1.425,NaN,NaN
0.16,1.44,NaN,NaN
0.16,1.455,NaN,NaN
0.16,1.47,NaN,NaN
0.16,1.485,NaN,NaN
0.16,1.5,NaN,NaN
0.16,1.515,NaN,NaN
0.16,1.53,NaN,NaN
0.16,1.545,NaN,NaN
0.16,1.56,NaN,NaN
0.16,1.575,NaN,NaN
0.16,1.59,NaN,NaN
0.16,1.605,NaN,NaN
0.16,1.62,NaN,NaN
0.16,1.635,NaN,NaN
0.16,1.65,NaN,NaN
0.16,1.665,NaN,NaN
0.16,1.68,NaN,NaN
0.16,1.695,NaN,NaN
0.16,1.71,NaN,NaN
0.16,1.725,NaN,NaN
0.16,1.74,NaN,NaN
0.16,1.755,NaN,NaN
0.16,1.77,NaN,NaN
0.16,1.785,NaN,NaN
0.16,1.8,NaN,NaN
0.16,1.815,NaN,NaN
0.16,1.83,NaN,NaN
0.16,1.845,NaN,NaN
0.16,1.86,NaN,NaN
0.16,1.875,NaN,NaN
0.16,1.89,NaN,NaN
0.16,1.905,NaN,NaN
0.16,1.92,NaN,NaN
0.16,1.935,NaN,NaN
0.16,1.95,NaN,NaN
0.16,1.965,NaN,NaN
0.16,1.98,NaN,NaN
0.16,1.995,NaN,NaN
0.16,2.01,NaN,NaN
0.16,2.025,NaN,NaN
0.16,2.04,NaN,NaN
0.16,2.055,NaN,NaN
0.16,2.07,NaN,NaN
0.16,2.085,NaN,NaN
0.16,2.1,NaN,NaN
0.16,2.115,NaN,NaN
0.16,2.13,NaN,NaN
0.16,2.145,NaN,NaN
0.16,2.16,NaN,NaN
0.16,2.175,NaN,NaN
0.16,2.19,NaN,NaN
0.16,2.205,NaN,NaN
0.16,2.22,NaN,NaN
0.16,2.235,NaN,NaN
0.16,2.25,NaN,NaN
0.16,2.265,NaN,NaN
0.16,2.28,NaN,NaN
0.16,2.295,NaN,NaN
0.16,2.31,NaN,NaN
0.16,2.325,NaN,NaN
0.16,2.34,NaN,NaN
0.16,2.355,NaN,NaN
0.16,2.37,NaN,NaN
0.16,2.385,NaN,NaN
0.16,2.4,NaN,NaN
0.16,2.415,NaN,NaN
0.16,2.43,NaN,NaN
0.16,2.445,NaN,NaN
0.16,2.46,NaN,NaN
0.16,2.475,NaN,NaN
0.16,2.49,NaN,NaN
0.16,2.505,NaN,NaN
0.16,2.52,NaN,NaN
0.16,2.535,NaN,NaN
0.16,2.55,NaN,NaN
0.16,2.565,NaN,NaN
0.16,2.58,NaN,NaN
0.16,2.595,NaN,NaN
0.16,2.61,NaN,NaN
0.16,2.625,NaN,NaN
0.16,2.64,NaN,NaN
0.16,2.655,NaN,NaN
0.16,2.67,NaN,NaN
0.16,2.685,NaN,NaN
0.16,2.7,NaN,NaN
0.16,2.715,NaN,NaN
0.16,2.73,NaN,NaN
0.16,2.745,NaN,NaN
0.16,2.76,NaN,NaN
0.16,2.775,NaN,NaN
0.16,2.79,NaN,NaN
0.16,2.805,NaN,NaN
0.16,2.82,NaN,NaN
0.16,2.835,NaN,NaN
0.16,2.85,NaN,NaN
0.16,2.865,NaN,NaN
0.16,2.88,NaN,NaN
0.16,2.895,NaN,NaN
0.16,2.91,NaN,NaN
0.16,2.925,NaN,NaN
0.16,2.94,NaN,NaN
0.16,2.955,NaN,NaN
0.16,2.97,NaN,NaN
0.16,2.985,NaN,NaN
0.16,3,NaN,NaN
0.16,3.015,NaN,NaN
0.2,0.015,NaN,NaN
0.2,0.03,NaN,NaN
0.2,0.045,NaN,NaN
0.2,0.06,NaN,NaN
0.2,0.075,NaN,NaN
0.2,0.09,NaN,NaN
0.2,0.105,NaN,NaN
0.2,0.12,NaN,NaN
0.2,0.135,NaN,NaN
0.2,0.15,NaN,NaN
0.2,0.165,NaN,NaN
0.2,0.18,NaN,NaN
0.2,0.195,NaN,NaN
0.2,0.21,NaN,NaN
0.2,0.225,NaN,NaN
0.2,0.24,NaN,NaN
0.2,0.255,NaN,NaN
0.2,0.27,NaN,NaN
0.2,0.285,NaN,NaN
0.2,0.3,NaN,NaN
0.2,0.315,NaN,NaN
0.2,0.33,NaN,NaN
0.2,0.345,NaN,NaN
0.2,0.36,NaN,NaN
0.2,0.375,NaN,NaN
0.2,0.39,NaN,NaN
0.2,0.405,NaN,NaN
0.2,0.42,NaN,NaN
0.2,0.435,NaN,NaN
0.2,0.45,NaN,NaN
0.2,0.465,NaN,NaN
0.2,0.48,NaN,NaN
0.2,0.495,NaN,NaN
0.2,0.51,NaN,NaN
0.2,0.525,NaN,NaN
0.2,0.54,NaN,NaN
0.2,0.555,NaN,NaN
0.2,0.57,NaN,NaN
0.2,0.585,NaN,NaN
0.2,0.6,NaN,NaN
0.2,0.615,NaN,NaN
0.2,0.63,NaN,NaN
0.2,0.645,NaN,NaN
0.2,0.66,NaN,NaN
0.2,0.675,NaN,NaN
0.2,0.69,NaN,NaN
0.2,0.705,NaN,NaN
0.2,0.72,NaN,NaN
0.2,0.735,NaN,NaN
0.2,0.75,NaN,NaN
0.2,0.765,NaN,NaN
0.2,0.78,NaN,NaN
0.2,0.795,NaN,NaN
0.2,0.81,NaN,NaN
0.2,0.825,NaN,NaN
0.2,0.84,NaN,NaN
0.2,0.855,NaN,NaN
0.2,0.87,NaN,NaN
0.2,0.885,NaN,NaN
0.2,0.9,NaN,NaN
0.2,0.915,NaN,NaN
0.2,0.93,NaN,NaN
0.2,0.945,NaN,NaN
0.2,0.96,NaN,NaN
0.2,0.975,NaN,NaN
0.2,0.99,NaN,NaN
0.2,1.005,NaN,NaN
0.2,1.02,NaN,NaN
0.2,1.035,NaN,NaN
0.2,1.05,NaN,NaN
0.2,1.065,NaN,NaN
0.2,1.08,NaN,NaN
0.2,1.095,NaN,NaN
0.2,1.11,NaN,NaN
0.2,1.125,NaN,NaN
0.2,1.14,NaN,NaN
0.2,1.155,NaN,NaN
0.2,1.17,NaN,NaN
0.2,1.185,NaN,NaN
0.2,1.2,NaN,NaN
0.2,1.215,NaN,NaN
0.2,1.23,NaN,NaN
0.2,1.245,NaN,NaN
0.2,1.26,NaN,NaN
0.2,1.275,NaN,NaN
0.2,1.29,NaN,NaN
0.2,1.305,NaN,NaN
0.2,1.32,NaN,NaN
0.2,1.335,NaN,NaN
0.2,1.35,NaN,NaN
0.2,1.365,NaN,NaN
0.2,1.38,NaN,NaN
0.2,1.395,NaN,NaN
0.2,1.41,NaN,NaN
0.2,1.425,NaN,NaN
0.2,1.44,NaN,NaN
0.2,1.455,NaN,NaN
0.2,1.47,NaN,NaN
0.2,1.485,NaN,NaN
0.2,1.5,NaN,NaN
0.2,1.515,NaN,NaN
0.2,1.53,NaN,NaN
0.2,1.545,NaN,NaN
0.2,1.56,NaN,NaN
0.2,1.575,NaN,NaN
0.2,1.59,NaN,NaN
0.2,1.605,NaN,NaN
0.2,1.62,NaN,NaN
0.2,1.635,NaN,NaN
0.2,1.65,NaN,NaN
0.2,1.665,NaN,NaN
0.2,1.68,NaN,NaN
0.2,1.695,NaN,NaN
0.2,1.71,NaN,NaN
0.2,1.725,NaN,NaN
0.2,1.74,NaN,NaN
0.2,1.755,NaN,NaN
0.2,1.77,NaN,NaN
0.2,1.785,NaN,NaN
0.2,1.8,NaN,NaN
0.2,1.815,NaN,NaN
0.2,1.83,NaN,NaN
0.2,1.845,NaN,NaN
0.2,1.86,NaN,NaN
0.2,1.875,NaN,NaN
0.2,1.89,NaN,NaN
0.2,1.905,NaN,NaN
0.2,1.92,NaN,NaN
0.2,1.935,NaN,NaN
0.2,1.95,NaN,NaN
0.2,1.965,NaN,NaN
0.2,1.98,NaN,NaN
0.2,1.995,NaN,NaN
0.2,2.01,NaN,NaN
0.2,2.025,NaN,NaN
0.2,2.04,NaN,NaN
0.2,2.055,NaN,NaN
0.2,2.07,NaN,NaN
0.2,2.085,NaN,NaN
0.2,2.1,NaN,NaN
0.2,2.115,NaN,NaN
0.2,2.13,NaN,NaN
0.2,2.145,NaN,NaN
0.2,2.16,NaN,NaN
