step,value
100.0,0.5157051086425781
200.0,0.4836746156215668
300.0,0.4662845879793167
400.0,0.44540512561798096
500.0,0.42366521060466766
600.0,0.3960736095905304
700.0,0.3609596788883209
800.0,0.33210527896881104
900.0,0.29476118087768555
1000.0,0.2535197138786316
1100.0,0.21469531953334808
1200.0,0.18480448424816132
1300.0,0.161831833422184
1400.0,0.14048220217227936
1500.0,0.11620322242379189
1600.0,0.09686247631907463
1700.0,0.07853846251964569
1800.0,0.07200559601187706
1900.0,0.06598706729710102
2000.0,0.05868987739086151
2100.0,0.048848509788513184
2200.0,0.04092232882976532
2300.0,0.03717409633100033
2400.0,0.034001754596829414
2500.0,0.028568506240844727
2600.0,0.023364676162600517
2700.0,0.020981906913220882
2800.0,0.018227591179311275
2900.0,0.016948148608207703
3000.0,0.01549388188868761
3100.0,0.014673126395791769
3200.0,0.014083485584706068
3300.0,0.013365891296416521
3400.0,0.012588557787239552
3500.0,0.012223875615745783
3600.0,0.011758930515497923
3700.0,0.011484855320304632
3800.0,0.01106928288936615
3900.0,0.010724957566708326
4000.0,0.010277575813233852
4100.0,0.009650859981775284
4200.0,0.009241705294698477
4300.0,0.009111118037253618
4400.0,0.008781182114034891
4500.0,0.008239973336458206
4600.0,0.007949003484100103
4700.0,0.007790497969835997
4800.0,0.0074231927283108234
4900.0,0.0072240401059389114
5000.0,0.0070819612592458725
5100.0,0.006961767794564366
5200.0,0.006458586314693093
5300.0,0.006201956886798143
5400.0,0.006163868587464094
5500.0,0.00604511215351522
5600.0,0.005978249246254563
5700.0,0.005775796016678214
5800.0,0.005765619454905391
5900.0,0.005570136243477464
6000.0,0.0054698484018445015
6100.0,0.005371419712901115
6200.0,0.0052319541573524475
6300.0,0.00486940355040133
6400.0,0.004606414120644331
6500.0,0.004416035721078515
6600.0,0.004419400822371244
6700.0,0.0041960731614381075
6800.0,0.003949693636968732
6900.0,0.004130996996536851
7000.0,0.003779598278924823
7100.0,0.003676740452647209
7200.0,0.0036849696189165115
7300.0,0.0035752716939896345
7400.0,0.0035402982030063868
7500.0,0.003397032734937966
7600.0,0.003329259459860623
7700.0,0.003327094833366573
7800.0,0.003109424374997616
7900.0,0.0031819023424759507
8000.0,0.003057122230529785
