step,value
100.0,0.003263139631599188
200.0,0.000795426603872329
300.0,0.0006551936094183475
400.0,0.00039153163379523903
500.0,0.0003610596468206495
600.0,0.0003231260780012235
700.0,0.00025667498994152993
800.0,0.00022073510626796633
900.0,0.00020603883604053408
1000.0,0.0001921495422720909
1100.0,0.00017226297495653853
1200.0,0.00016257233801297843
1300.0,0.00016823443729663268
1400.0,0.00015681658987887204
1500.0,0.00014431521412916481
1600.0,0.00014992302749305964
1700.0,0.00013765549374511465
1800.0,0.00013528834824683145
1900.0,0.00012783927377313375
2000.0,0.0001240433775819838
2100.0,0.00011655979324132204
2200.0,0.00011152384468005039
2300.0,0.00011095968875451945
2400.0,0.00011799651474575512
2500.0,0.00011204045222257264
2600.0,0.00010544410906732082
2700.0,0.00010701980500016361
2800.0,0.00010140821541426703
2900.0,0.0001041049363266211
3000.0,9.354915164294653e-05
3100.0,0.00010165600178879686
3200.0,9.287754073739052e-05
3300.0,8.620764856459573e-05
3400.0,0.00010205341459368356
3500.0,9.89311229204759e-05
3600.0,8.737882308196276e-05
3700.0,8.264387724921107e-05
3800.0,9.58772907324601e-05
3900.0,9.309706365456805e-05
4000.0,8.371754302061163e-05
4100.0,8.300133413285948e-05
4200.0,8.405809421674348e-05
4300.0,8.441963655059226e-05
4400.0,8.537532266927883e-05
4500.0,8.652259930386208e-05
4600.0,8.528904436388984e-05
4700.0,8.68090100993868e-05
4800.0,8.314929800690152e-05
4900.0,8.092545249382965e-05
5000.0,6.934860721230507e-05
5100.0,9.044217586051673e-05
5200.0,8.184202670236118e-05
5300.0,8.901097680791281e-05
5400.0,8.075145524344407e-05
5500.0,7.786727292113937e-05
5600.0,8.285456715384498e-05
5700.0,9.040996883413754e-05
5800.0,7.097524576238357e-05
5900.0,7.592947440571152e-05
6000.0,8.63243367348332e-05
6100.0,8.2489124906715e-05
6200.0,8.942364729591645e-05
6300.0,7.0790178142488e-05
6400.0,8.712514318176545e-05
6500.0,7.999557419680059e-05
6600.0,8.221139432862401e-05
6700.0,8.415206320933066e-05
6800.0,8.207628707168624e-05
6900.0,7.535346230724826e-05
7000.0,8.652043106849305e-05
7100.0,8.387460184167139e-05
7200.0,9.120842514676042e-05
7300.0,6.897111961734481e-05
7400.0,7.574702613055706e-05
7500.0,7.33926754037384e-05
7600.0,7.818748053978197e-05
7700.0,8.437697033514269e-05
7800.0,8.262017945526168e-05
7900.0,7.344174446188845e-05
8000.0,7.637537055416033e-05
