step,value
100.0,0.49371498823165894
200.0,0.45197194814682007
300.0,0.4196820557117462
400.0,0.3806133568286896
500.0,0.3394386023283005
600.0,0.29014430940151215
700.0,0.24576456099748611
800.0,0.19899584352970123
900.0,0.16845321655273438
1000.0,0.13619464635849
1100.0,0.11208314076066017
1200.0,0.0946691706776619
1300.0,0.07921634986996651
1400.0,0.06517868489027023
1500.0,0.054404934868216515
1600.0,0.0438959114253521
1700.0,0.033853957429528236
1800.0,0.025457561016082764
1900.0,0.02042373362928629
2000.0,0.01627765502780676
2100.0,0.013859215192496777
2200.0,0.011936521623283625
2300.0,0.010096597950905561
2400.0,0.009626245591789484
2500.0,0.008399885147809982
2600.0,0.007118632784113288
2700.0,0.006374035961925983
2800.0,0.005569521803408861
2900.0,0.004801983013749123
3000.0,0.0046443326864391565
3100.0,0.004125990672037005
3200.0,0.00384568574372679
3300.0,0.003521823091432452
3400.0,0.003144532907754183
3500.0,0.0029609290650114417
3600.0,0.002735801972448826
3700.0,0.0025892750127241015
3800.0,0.0026013521710410714
3900.0,0.0024049633648246527
4000.0,0.002341897110454738
4100.0,0.0023373598232865334
4200.0,0.002190476981922984
4300.0,0.0021217885660007596
4400.0,0.002050602692179382
4500.0,0.0020556466188281775
4600.0,0.001987170136999339
4700.0,0.0018944215262308717
4800.0,0.0018917168490588665
4900.0,0.0018642613431438804
5000.0,0.0017751803388819098
5100.0,0.0017321790219284594
5200.0,0.0016943015507422388
5300.0,0.0017098960233852267
5400.0,0.0016561169759370387
5500.0,0.0016268344479613006
5600.0,0.001556029194034636
5700.0,0.0015848376206122339
5800.0,0.0015724313561804593
5900.0,0.0015141302719712257
6000.0,0.0014971495838835835
6100.0,0.0014945370494388044
6200.0,0.0014090877957642078
6300.0,0.0014184649335220456
6400.0,0.0013727268669754267
6500.0,0.0013816606369800866
6600.0,0.0013585119158960879
6700.0,0.001357286295387894
6800.0,0.0012939950684085488
6900.0,0.0013486869866028428
7000.0,0.0012840364361181855
7100.0,0.0012472717207856476
7200.0,0.0012492265086621046
7300.0,0.0011900865356437862
7400.0,0.0012001708382740617
7500.0,0.001190193579532206
7600.0,0.001203632855322212
7700.0,0.001128479023464024
7800.0,0.0011290512047708035
7900.0,0.0011181034496985376
8000.0,0.001124608505051583
