step,value
100.0,0.26382976770401
200.0,0.24212879687547684
300.0,0.22816983610391617
400.0,0.21447787433862686
500.0,0.19852127879858017
600.0,0.1818750649690628
700.0,0.1661548987030983
800.0,0.15475337207317352
900.0,0.1340777650475502
1000.0,0.10995063558220863
1100.0,0.09124429523944855
1200.0,0.07742688059806824
1300.0,0.07271583378314972
1400.0,0.061794036999344826
1500.0,0.04874912649393082
1600.0,0.039628539234399796
1700.0,0.032632749527692795
1800.0,0.027640572749078274
1900.0,0.023446415551006794
2000.0,0.020789184607565403
2100.0,0.018557840958237648
2200.0,0.016606848686933517
2300.0,0.015029474161565304
2400.0,0.013659790623933077
2500.0,0.012431071605533361
2600.0,0.011367675382643938
2700.0,0.010393091477453709
2800.0,0.009550426620990038
2900.0,0.008764503058046103
3000.0,0.00806892616674304
3100.0,0.007433635415509343
3200.0,0.0068252787459641695
3300.0,0.006315193371847272
3400.0,0.005851273890584707
3500.0,0.005426972638815641
3600.0,0.005039001116529107
3700.0,0.004684368846938014
3800.0,0.004358903970569372
3900.0,0.004070719005540013
4000.0,0.0037916487781330943
4100.0,0.0035375620936974883
4200.0,0.00330373493488878
4300.0,0.003092561848461628
4400.0,0.0028989287093281746
4500.0,0.002713365131057799
4600.0,0.0025403460022062063
4700.0,0.002381752827204764
4800.0,0.0022350307554006577
4900.0,0.002098561031743884
5000.0,0.001971849240362644
5100.0,0.0018518888391554356
5200.0,0.0017416519694961607
5300.0,0.0016391269746236503
5400.0,0.0015429852646775544
5500.0,0.0014521550619974732
5600.0,0.0013683429569937289
5700.0,0.0012942051398567855
5800.0,0.0012240431969985366
5900.0,0.00115177349653095
6000.0,0.001086425967514515
6100.0,0.0010258735273964703
6200.0,0.0009690638398751616
6300.0,0.0009197112813126296
6400.0,0.0008713935676496476
6500.0,0.000824081536848098
6600.0,0.0007817411096766591
6700.0,0.0007399895985145122
6800.0,0.0007023237412795424
6900.0,0.0006684691179543734
7000.0,0.0006336423975881189
7100.0,0.0006080566381569952
7200.0,0.0005840160301886499
7300.0,0.000559779757168144
7400.0,0.0005379346839617938
7500.0,0.0005353731394279748
7600.0,0.0005318987532518804
7700.0,0.0004915149620501325
7800.0,0.00048236110887955874
7900.0,0.00048163189785555005
8000.0,0.0004709640343207866
