step,value
100.0,0.0038428499829024076
200.0,0.002214822918176651
300.0,0.0017066388973034918
400.0,0.0015296530909836292
500.0,0.0013975322945043445
600.0,0.0012776028015650809
700.0,0.0013197573134675622
800.0,0.0013034796575084329
900.0,0.0013060230994597077
1000.0,0.0010898851323872805
1100.0,0.0009703462128527462
1200.0,0.0010029699187725782
1300.0,0.0011033245245926082
1400.0,0.000993386609479785
1500.0,0.0008563779410906136
1600.0,0.0009307749860454351
1700.0,0.0009753019839990884
1800.0,0.0008212157990783453
1900.0,0.000844467111164704
2000.0,0.0008088088943623006
2100.0,0.0008007797005120665
2200.0,0.0007582384278066456
2300.0,0.0006940661696717143
2400.0,0.000708116713212803
2500.0,0.0007247397152241319
2600.0,0.0007074201421346515
2700.0,0.0006297455984167755
2800.0,0.0006439352873712778
2900.0,0.0006380858831107616
3000.0,0.0007066426915116608
3100.0,0.0006433608068618923
3200.0,0.0007014863367658108
3300.0,0.0006711063033435494
3400.0,0.0006899901782162488
3500.0,0.0006804368458688259
3600.0,0.0007167548756115139
3700.0,0.0006481623277068138
3800.0,0.0006051856325939298
3900.0,0.0006613259029109031
4000.0,0.0006322538247331977
4100.0,0.0006042075692676008
4200.0,0.0006442615413106978
4300.0,0.0006975929718464613
4400.0,0.0006314697093330324
4500.0,0.0006113880372140557
4600.0,0.0005647546204272658
4700.0,0.0006471230008173734
4800.0,0.0006632820004597306
4900.0,0.0006389783520717174
5000.0,0.0006149795663077384
5100.0,0.0006547962257172912
5200.0,0.0006168053660076112
5300.0,0.0006151289562694728
5400.0,0.000587914400966838
5500.0,0.0005479703831952065
5600.0,0.0005424924311228096
5700.0,0.0005872682377230376
5800.0,0.0005970227939542383
5900.0,0.0006690393202006817
6000.0,0.0006683279061689973
6100.0,0.0006561896589118987
6200.0,0.0005813426105305552
6300.0,0.0005701252957805991
6400.0,0.0006224040407687426
6500.0,0.0005677644221577793
6600.0,0.0005660663009621203
6700.0,0.000579632876906544
6800.0,0.0006273279432207346
6900.0,0.0005953455693088472
7000.0,0.0006841672293376178
7100.0,0.0005255553405731916
7200.0,0.0005985681782476604
7300.0,0.0005145880568306893
7400.0,0.0005999798013363034
7500.0,0.0005926504672970623
7600.0,0.0006029621581546962
7700.0,0.0006088461086619645
7800.0,0.0005560444842558354
7900.0,0.0005473511409945786
8000.0,0.0005579924327321351
