step,value
100.0,0.0015015802346169949
200.0,0.0017030031303875148
300.0,0.0016558361239731312
400.0,0.0013628446031361818
500.0,0.0012590846163220704
600.0,0.001218150311615318
700.0,0.0012010818463750184
800.0,0.0012126961955800653
900.0,0.0012798347743228078
1000.0,0.0010510679567232728
1100.0,0.0010311354417353868
1200.0,0.0010231401538476348
1300.0,0.0010639340616762638
1400.0,0.0011781413340941072
1500.0,0.0010522990487515926
1600.0,0.0009936066926456988
1700.0,0.0009966209763661027
1800.0,0.0009325453138444573
1900.0,0.000854548707138747
2000.0,0.0009279388177674264
2100.0,0.0008656098798383027
2200.0,0.0009825000888668
2300.0,0.000989990890957415
2400.0,0.0008167338091880083
2500.0,0.0008090348273981363
2600.0,0.0008570050995331258
2700.0,0.0007814987620804459
2800.0,0.0008547794132027775
2900.0,0.0008310854609590024
3000.0,0.0007832851260900497
3100.0,0.0007924523670226336
3200.0,0.0007943822129163891
3300.0,0.0007291310175787657
3400.0,0.000671854882966727
3500.0,0.0007471071148756891
3600.0,0.000731597509002313
3700.0,0.0006992056732997298
3800.0,0.0007239778351504356
3900.0,0.0006996463926043361
4000.0,0.0006893050449434668
4100.0,0.0006482230965048075
4200.0,0.0006438332493416965
4300.0,0.0006653791933786124
4400.0,0.0007600436510983855
4500.0,0.0006872605881653726
4600.0,0.0006569170218426734
4700.0,0.0006766938895452768
4800.0,0.000706846418324858
4900.0,0.0007362740579992533
5000.0,0.0007176556973718107
5100.0,0.0007316870323847979
5200.0,0.000741577212465927
5300.0,0.0006676586344838142
5400.0,0.0007422447961289436
5500.0,0.0006796815432608128
5600.0,0.0007193005294539034
5700.0,0.0007103919924702495
5800.0,0.0007069547718856484
5900.0,0.0006479556614067405
6000.0,0.0006817435205448419
6100.0,0.000685957696987316
6200.0,0.0007663712021894753
6300.0,0.0007546114502474666
6400.0,0.000710538006387651
6500.0,0.0006586469826288521
6600.0,0.0007904044177848846
6700.0,0.0007656524248886853
6800.0,0.000684954778989777
6900.0,0.0008979375998023897
7000.0,0.0007479928899556398
7100.0,0.0007953437161631882
7200.0,0.0006394332158379257
7300.0,0.000807631469797343
7400.0,0.0006749760650563985
7500.0,0.0007053616864141077
7600.0,0.0006861197471152991
7700.0,0.0007986514247022569
7800.0,0.0008113392686937004
7900.0,0.000740449147997424
8000.0,0.0008276478620246053
