step,value
100.0,0.0005515541415661573
200.0,6.761386248399504e-05
300.0,3.430414835747797e-05
400.0,2.6910435735771898e-05
500.0,2.3793357286194805e-05
600.0,2.1380989892350044e-05
700.0,1.7452030988351908e-05
800.0,1.5016613360785414e-05
900.0,1.226458380187978e-05
1000.0,1.1014350548066432e-05
1100.0,9.288401088269893e-06
1200.0,9.221796517522307e-06
1300.0,7.603903895869735e-06
1400.0,7.736300631222548e-06
1500.0,7.862881375331199e-06
1600.0,7.499516641473747e-06
1700.0,6.752067974957754e-06
1800.0,6.424229923140956e-06
1900.0,6.416414862542297e-06
2000.0,6.398413233910105e-06
2100.0,6.786197218389134e-06
2200.0,6.086351049816585e-06
2300.0,5.71371742807969e-06
2400.0,5.541480049942038e-06
2500.0,5.317916702551884e-06
2600.0,5.3166957059147535e-06
2700.0,5.182783297641436e-06
2800.0,4.928495627609664e-06
2900.0,4.6776008275628556e-06
3000.0,4.757375791086815e-06
3100.0,4.496346036830801e-06
3200.0,4.369099087853101e-06
3300.0,4.4163834900246e-06
3400.0,4.146106448388309e-06
3500.0,4.506695177042275e-06
3600.0,4.36765458289301e-06
3700.0,4.329187504481524e-06
3800.0,4.346325340520707e-06
3900.0,4.401776550366776e-06
4000.0,4.094445557711879e-06
4100.0,4.309667247071047e-06
4200.0,4.0663571780896746e-06
4300.0,3.985497869507526e-06
4400.0,4.0286893181473715e-06
4500.0,3.665637223093654e-06
4600.0,3.547460664776736e-06
4700.0,3.876450364259654e-06
4800.0,3.3985094205490896e-06
4900.0,3.660035531538597e-06
5000.0,3.3171860422953614e-06
5100.0,3.4493377825128846e-06
5200.0,3.5251096051069908e-06
5300.0,3.26438203046564e-06
5400.0,3.126748993054207e-06
5500.0,2.8446343094401527e-06
5600.0,3.0253765999077586e-06
5700.0,2.88416015337134e-06
5800.0,2.9359716791077517e-06
5900.0,2.878511850212817e-06
6000.0,2.8613452514036908e-06
6100.0,2.8935289719811408e-06
6200.0,2.8153353923698887e-06
6300.0,2.638874889271392e-06
6400.0,2.726911702666257e-06
6500.0,2.534378609198029e-06
6600.0,2.6454900989847374e-06
6700.0,2.4818021984174266e-06
6800.0,2.5674262360553257e-06
6900.0,2.581888566055568e-06
7000.0,2.432783958283835e-06
7100.0,2.456821789564856e-06
7200.0,2.5337536726510734e-06
7300.0,2.2888848434376996e-06
7400.0,2.355102878937032e-06
7500.0,2.2825586256658426e-06
7600.0,2.5209080831700703e-06
7700.0,2.275080646541028e-06
7800.0,2.0568446643665084e-06
7900.0,2.118416432494996e-06
8000.0,2.0514597736109863e-06
