step,value
100.0,0.38567498326301575
200.0,0.3206879049539566
300.0,0.2916458994150162
400.0,0.277438148856163
500.0,0.26810312271118164
600.0,0.2615329474210739
700.0,0.25739921629428864
800.0,0.25512659549713135
900.0,0.2535130977630615
1000.0,0.2523557245731354
1100.0,0.2513741999864578
1200.0,0.25105521082878113
1300.0,0.25060154497623444
1400.0,0.25025226175785065
1500.0,0.24998688697814941
1600.0,0.24969739466905594
1700.0,0.24958132207393646
1800.0,0.24930975586175919
1900.0,0.24916309118270874
2000.0,0.24905774742364883
2100.0,0.24887077510356903
2200.0,0.24881110340356827
2300.0,0.24860180169343948
2400.0,0.2486027553677559
2500.0,0.2485884428024292
2600.0,0.24846699833869934
2700.0,0.2483142986893654
2800.0,0.2481749728322029
2900.0,0.24796976149082184
3000.0,0.24788331985473633
3100.0,0.24784062802791595
3200.0,0.247754767537117
3300.0,0.24763712286949158
3400.0,0.24757657200098038
3500.0,0.24745281785726547
3600.0,0.24726297706365585
3700.0,0.24705038964748383
3800.0,0.24680296331644058
3900.0,0.2466600462794304
4000.0,0.24626262485980988
4100.0,0.24621571600437164
4200.0,0.24613599479198456
4300.0,0.24580179154872894
4400.0,0.24591568112373352
4500.0,0.24561575055122375
4600.0,0.24555131793022156
4700.0,0.24532880634069443
4800.0,0.24529921263456345
4900.0,0.2451726421713829
5000.0,0.2450660839676857
5100.0,0.24491257965564728
5200.0,0.2447693794965744
5300.0,0.2447468265891075
5400.0,0.24464284628629684
5500.0,0.2443801537156105
5600.0,0.2442510947585106
5700.0,0.24428106844425201
5800.0,0.24375592172145844
5900.0,0.24360952526330948
6000.0,0.24346713721752167
6100.0,0.24327995628118515
6200.0,0.24312564730644226
6300.0,0.24297590553760529
6400.0,0.2428547665476799
6500.0,0.24265055358409882
6600.0,0.24232429265975952
6700.0,0.2419397309422493
6800.0,0.241487056016922
6900.0,0.2413393259048462
7000.0,0.24119310081005096
7100.0,0.24043864756822586
7200.0,0.24012061208486557
7300.0,0.23991090804338455
7400.0,0.23917998373508453
7500.0,0.23890291899442673
7600.0,0.23863916099071503
7700.0,0.2380867451429367
7800.0,0.2379719242453575
7900.0,0.23741529881954193
8000.0,0.23733539879322052
