step,value
100.0,0.5585490167140961
200.0,0.5114699900150299
300.0,0.5008113086223602
400.0,0.4966900497674942
500.0,0.4948921948671341
600.0,0.4919809550046921
700.0,0.48900818824768066
800.0,0.4859604090452194
900.0,0.4828673005104065
1000.0,0.47830474376678467
1100.0,0.46807676553726196
1200.0,0.4609841853380203
1300.0,0.4384044110774994
1400.0,0.42472943663597107
1500.0,0.36761316657066345
1600.0,0.3426366001367569
1700.0,0.31311777234077454
1800.0,0.2822634130716324
1900.0,0.24991805106401443
2000.0,0.21470127999782562
2100.0,0.17957812547683716
2200.0,0.14722546935081482
2300.0,0.12233508750796318
2400.0,0.1039423756301403
2500.0,0.09429734572768211
2600.0,0.08816602826118469
2700.0,0.08295037969946861
2800.0,0.07871897146105766
2900.0,0.07585291191935539
3000.0,0.07320187240839005
3100.0,0.07115558162331581
3200.0,0.06959642842411995
3300.0,0.06512363255023956
3400.0,0.05868811532855034
3500.0,0.05399100296199322
3600.0,0.049981167539954185
3700.0,0.046333834528923035
3800.0,0.044020770117640495
3900.0,0.04171084985136986
4000.0,0.04040655307471752
4100.0,0.038524409756064415
4200.0,0.03767802659422159
4300.0,0.03676067851483822
4400.0,0.03631075471639633
4500.0,0.03555721417069435
4600.0,0.03156402334570885
4700.0,0.028801095206290483
4800.0,0.02540657762438059
4900.0,0.023123977705836296
5000.0,0.0211115307174623
5100.0,0.018733004573732615
5200.0,0.01748016383498907
5300.0,0.01615079026669264
5400.0,0.01440662331879139
5500.0,0.013472630176693201
5600.0,0.012564195552840829
5700.0,0.012100253254175186
5800.0,0.011680353432893753
5900.0,0.010577483335509896
6000.0,0.00973768811672926
6100.0,0.009466195479035378
6200.0,0.009219687432050705
6300.0,0.008298252942040563
6400.0,0.007696154294535518
6500.0,0.007612405810505152
6600.0,0.007246952038258314
6700.0,0.006914073135703802
6800.0,0.006584102055057883
6900.0,0.0063161649741232395
7000.0,0.00580108561553061
7100.0,0.005873116664588451
7200.0,0.005599140422418714
7300.0,0.005629752296954393
7400.0,0.005755728343501687
7500.0,0.005427520489320159
7600.0,0.004700636258348823
7700.0,0.0047346120700240135
7800.0,0.004630725365132093
7900.0,0.004585776478052139
8000.0,0.004315091297030449
