step,value
100.0,0.003978902008384466
200.0,0.002963864943012595
300.0,0.0024932444794103503
400.0,0.002251861267723143
500.0,0.0022292478242889047
600.0,0.0022088803816586733
700.0,0.002259734203107655
800.0,0.002131351502612233
900.0,0.0022512770956382155
1000.0,0.002001411630772054
1100.0,0.0018165989895351231
1200.0,0.0018207391840405762
1300.0,0.0017308375099673867
1400.0,0.0016717356629669666
1500.0,0.0015113403787836432
1600.0,0.0016418362502008677
1700.0,0.0016334421816281974
1800.0,0.0015881973668001592
1900.0,0.0017443265533074737
2000.0,0.0015199717017821968
2100.0,0.001547534775454551
2200.0,0.0015619747573509812
2300.0,0.0013536871410906315
2400.0,0.0014395687030628324
2500.0,0.0013599263620562851
2600.0,0.0014008422149345279
2700.0,0.0013642619596794248
2800.0,0.0014578044647350907
2900.0,0.0013306081527844071
3000.0,0.0014883530675433576
3100.0,0.0014653453254140913
3200.0,0.0013546930276788771
3300.0,0.0015369526227004826
3400.0,0.0013406507787294686
3500.0,0.0013882472412660718
3600.0,0.0012957246508449316
3700.0,0.0013646854204125702
3800.0,0.00134759652428329
3900.0,0.001266514416784048
4000.0,0.0013106080004945397
4100.0,0.0012725285487249494
4200.0,0.001211471389979124
4300.0,0.0014502407284453511
4400.0,0.0013495077728293836
4500.0,0.0011652763932943344
4600.0,0.0011127371690236032
4700.0,0.0013282332220114768
4800.0,0.0012636121246032417
4900.0,0.0012312555336393416
5000.0,0.0013625328429043293
5100.0,0.0012197298929095268
5200.0,0.0013171733007766306
5300.0,0.0012258602655492723
5400.0,0.0012785405269823968
5500.0,0.001230862399097532
5600.0,0.0012633635196834803
5700.0,0.0012081072200089693
5800.0,0.0012645162642002106
5900.0,0.0013371614622883499
6000.0,0.001255934708751738
6100.0,0.001347124285530299
6200.0,0.001289524370804429
6300.0,0.0011949287727475166
6400.0,0.0012961543397977948
6500.0,0.0013037921162322164
6600.0,0.0011589378118515015
6700.0,0.0012481541489250958
6800.0,0.001191257790196687
6900.0,0.0012218118645250797
7000.0,0.0012605158844962716
7100.0,0.0012747262371703982
7200.0,0.001134040649048984
7300.0,0.000982787401881069
7400.0,0.0011489017633721232
7500.0,0.0010915654711425304
7600.0,0.0011035776697099209
7700.0,0.0011439545778557658
7800.0,0.0011450308957137167
7900.0,0.0011678732698783278
8000.0,0.0011674189590848982
