step,value
100.0,0.008236998692154884
200.0,0.0018862630822695792
300.0,0.00041973800398409367
400.0,0.000144228819408454
500.0,8.594597602495924e-05
600.0,5.6200482504209504e-05
700.0,3.536519761837553e-05
800.0,2.9992713280080352e-05
900.0,2.538720491429558e-05
1000.0,2.2543832528754137e-05
1100.0,1.650326703384053e-05
1200.0,1.3935767583461711e-05
1300.0,1.0811434094648575e-05
1400.0,1.0306604963261634e-05
1500.0,9.872688224277226e-06
1600.0,9.153329756372841e-06
1700.0,8.136003543768311e-06
1800.0,7.71664417698048e-06
1900.0,7.060272082526353e-06
2000.0,6.452621391872526e-06
2100.0,6.889214546390576e-06
2200.0,5.8740035910886945e-06
2300.0,5.594474487224943e-06
2400.0,5.455724476632895e-06
2500.0,5.06081687490223e-06
2600.0,5.078324875285034e-06
2700.0,4.743737690660055e-06
2800.0,4.436432391230483e-06
2900.0,4.189638502793969e-06
3000.0,4.373641786514781e-06
3100.0,4.135911694902461e-06
3200.0,3.7017643990111537e-06
3300.0,3.7678732951462734e-06
3400.0,3.951407279600971e-06
3500.0,4.136167490287335e-06
3600.0,3.6082319638808258e-06
3700.0,3.5360403671802487e-06
3800.0,3.950843847633223e-06
3900.0,4.00479075324256e-06
4000.0,3.0993772952569998e-06
4100.0,3.850771690849797e-06
4200.0,3.54445910488721e-06
4300.0,3.3908415844052797e-06
4400.0,3.116243760814541e-06
4500.0,2.768078616099956e-06
4600.0,2.972950824187137e-06
4700.0,3.202483640052378e-06
4800.0,2.676056396921922e-06
4900.0,2.903958943534235e-06
5000.0,2.668108436409966e-06
5100.0,2.7219765570407617e-06
5200.0,3.238869339838857e-06
5300.0,2.6808713755599456e-06
5400.0,2.4082665959213045e-06
5500.0,2.3325367237703176e-06
5600.0,2.863674239961256e-06
5700.0,2.648312943165365e-06
5800.0,2.89038644041284e-06
5900.0,2.849171323759947e-06
6000.0,2.7964224500465207e-06
6100.0,2.850474402293912e-06
6200.0,2.6465297651157016e-06
6300.0,2.3910748723210418e-06
6400.0,2.626904802127683e-06
6500.0,2.510175477254961e-06
6600.0,2.438948172311939e-06
6700.0,2.368879677305813e-06
6800.0,2.2339123688652762e-06
6900.0,2.072773781947035e-06
7000.0,2.183738388339407e-06
7100.0,2.3276852516573854e-06
7200.0,2.2971414637140697e-06
7300.0,1.917063173095812e-06
7400.0,2.163722228942788e-06
7500.0,2.1725072656408884e-06
7600.0,2.2449949028668925e-06
7700.0,2.0564032183756353e-06
7800.0,2.012950403695868e-06
7900.0,2.0804319547096384e-06
8000.0,1.992861257349432e-06
